"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C405630WA",3329.40579292211,-0.0126260401521596,0.0547266751080999,0.509147680032939,0.99970875222106
"CAALFM_C405640CA",1119.04791251913,0.00773289195156873,0.0520107578236408,0.722199224431201,0.99970875222106
"CAALFM_C405650WA",1310.47427927056,-0.000325998328374663,0.056480272278955,0.937027504255887,0.99970875222106
"CAALFM_C405660CA",1040.75553600471,0.00245166681850691,0.0546144218886712,0.866601587742076,0.99970875222106
"CAALFM_C405670WA",4694.78454619382,0.000485923539199842,0.0539156306179082,0.937662306986934,0.99970875222106
"CAALFM_C405680WA",1327.00218685638,-0.00613855361916946,0.0546645246658991,0.696188893364547,0.99970875222106
"CAALFM_C405690WA",9662.5816368318,0.00206650939999251,0.0557274932980662,0.846120916228098,0.99970875222106
"CAALFM_C405700WA",68.0955460705009,-0.00119629175837828,0.0562604076443663,0.859319924857978,0.99970875222106
"CAALFM_C405730WA",1140.91116658685,0.0106166530875264,0.0573157301233213,0.264591627098679,0.99970875222106
"CAALFM_C405740CA",2170.57811339146,0.00223981908542998,0.0545057899697794,0.883006695566305,0.99970875222106
"CAALFM_C405750CA",461.849462199733,-0.00421460248190817,0.0562588787357104,0.612729392210663,0.99970875222106
"CAALFM_C405760WA",1211.17593735143,-0.00110692374464131,0.0554604014238417,0.922929610493587,0.99970875222106
"CAALFM_C405770CA",1053.12701242414,0.0019671808720638,0.0563459309380578,0.763679769256684,0.99970875222106
"CAALFM_C405780CA",3376.70043643698,-0.000140868051486823,0.056540110188597,0.961806780725949,0.99970875222106
"CAALFM_C405790WA",1292.84949343163,0.00629803743556036,0.051109337996748,0.782459961527853,0.99970875222106
"CAALFM_C405800CA",281.437388660945,0.00345771236486421,0.0565999913056401,0.494484889100252,0.99970875222106
"CAALFM_C405810WA",3267.84911490606,0.00577934373254728,0.0566277329482087,0.430176163819525,0.99970875222106
"CAALFM_C405820WA",647.774602441513,-0.00580228167632439,0.056053178153134,0.581394820089146,0.99970875222106
"CAALFM_C405830WA",32.1723720270175,-0.00348792258234034,0.0560794113346772,0.697249771290479,0.99970875222106
"CAALFM_C405840WA",158.340187241778,0.00869862178378459,0.056594271567623,0.415669713319812,0.99970875222106
"CAALFM_C405850CA",782.985007624604,-0.00246579633966541,0.0544886432758498,0.869552333374237,0.99970875222106
"CAALFM_C405860WA",902.5190017543,0.00125252270535417,0.0556849589566176,0.904862076935953,0.99970875222106
"CAALFM_C405880WA",755.922952384012,0.000990108400527521,0.0564659064804163,0.84472558974537,0.99970875222106
"CAALFM_C405890WA",233.490787327507,0.0129360132400711,0.0558402443710282,0.447228011636658,0.99970875222106
"CAALFM_C405900CA",118.797769778126,0.00156206475890434,0.0566408058647299,0.549287644801555,0.99970875222106
"CAALFM_C405910CA",663.858284029977,0.00737233532864255,0.0563959990302231,0.462688536785356,0.99970875222106
"CAALFM_C405920CA",358.869506368434,0.00341170909279315,0.0564237914333416,0.610093647774389,0.99970875222106
"CAALFM_C405940WA",258.454550671235,-0.000412244375388104,0.0557426147088615,0.965432295610285,0.99970875222106
"CAALFM_C405960WA",1719.36748967344,-0.00596186577544984,0.0549734920377601,0.685445681732415,0.99970875222106
"CAALFM_C405970WA",989.044428086847,0.00528877914130406,0.0555739564007826,0.671684989520198,0.99970875222106
"CAALFM_C405980CA",562.848398095337,0.00153129063730886,0.0543529907592,0.923455537018547,0.99970875222106
"CAALFM_C406000WA",501.95467064266,0.00366619512452973,0.0545965771426764,0.811188228104178,0.99970875222106
"CAALFM_C406010CA",268.480973599811,0.00277763143214219,0.05646336625275,0.637315689094976,0.99970875222106
"CAALFM_C406020CA",734.073292774359,0.0027536616993639,0.0563868859569094,0.674158719059443,0.99970875222106
"CAALFM_C406030WA",7666.77505633015,-0.00128720284494473,0.0557744681144725,0.834587867162584,0.99970875222106
"CAALFM_C406040WA",194.572276061051,-0.00135192968759313,0.0536447567054629,0.937655653419379,0.99970875222106
"CAALFM_C406050WA",461.112951223122,0.0048460339176074,0.0515712709448782,0.824888406281314,0.99970875222106
"CAALFM_C406060WA",2263.93355621705,0.00559746566812593,0.0566893110463996,0.398790441019046,0.99970875222106
"CAALFM_C406070CA",517.228176320526,-0.00232896773756095,0.0562227963631562,0.754432265370462,0.99970875222106
"CAALFM_C406080WA",46.9128933075702,-0.0173006211124462,0.0594381087312084,0.121576193763234,0.99970875222106
"CAALFM_C406090CA",664.009657187071,0.00146151231190756,0.0555638437406913,0.896811886230982,0.99970875222106
"CAALFM_C406100WA",1519.57871631173,0.000733014559451806,0.0560933931063396,0.930736520086509,0.99970875222106
"CAALFM_C406110CA",8993.66533381006,-0.00198189831502124,0.056349094785138,0.749627433132032,0.99970875222106
"CAALFM_C406120WA",46372.5951111724,-0.00781389567792599,0.0565832909916855,0.417467995053262,0.99970875222106
"CAALFM_C406130WA",3318.701516066,0.0172104425780967,0.0570801882859676,0.363030590220821,0.99970875222106
"CAALFM_C406140CA",489.47617016099,-0.00796015420107399,0.054954335135207,0.613828951112784,0.99970875222106
"CAALFM_C406150CA",7.34341294895135,-0.00024208710026649,0.0565233627855643,0.949720809430576,0.99970875222106
"CAALFM_C406160WA",249.442008052064,0.00343216217576492,0.0560155777057411,0.716474455614362,0.99970875222106
"CAALFM_C406170CA",1816.37683820813,-0.00239868803418538,0.0557239979364813,0.81974345660827,0.99970875222106
"CAALFM_C406180CA",21.4591300666021,-0.00190607500429437,0.0565997149725695,0.59234397904051,0.99970875222106
"CAALFM_C406190CA",818.131358340717,0.00602540215075187,0.0557561910803304,0.617257476024431,0.99970875222106
"CAALFM_C406200WA",59.1877540401148,0.000745420517130578,0.0559410594924425,0.935462337417293,0.99970875222106
"CAALFM_C406210CA",5254.5137635734,-0.000391084134316588,0.0565851784840947,0.887336348167938,0.99970875222106
"CAALFM_C406220CA",17.6060558342832,-0.00197603894932967,0.0564149762282842,0.732489935988362,0.99970875222106
"CAALFM_C406230CA",1560.36972141407,-0.00115375651460985,0.0500363221630848,0.957030634828465,0.99970875222106
"CAALFM_C406240WA",423.529324721158,-0.00351547740268135,0.0520560817072185,0.836796452241003,0.99970875222106
"CAALFM_C406250CA",1369.71814874173,0.00212726809673079,0.0560117285717647,0.813373039629589,0.99970875222106
"CAALFM_C406260WA",126.86758124157,0.0116708541958394,0.0574066041016501,0.270769139591805,0.99970875222106
"CAALFM_C406270CA",1783.99438969521,0.00526740120018352,0.0554651423928791,0.68702561962999,0.99970875222106
"CAALFM_C406280CA",148.038810634328,-9.7366230679942e-05,0.0559257104042144,0.988185592618307,0.99970875222106
"CAALFM_C406290WA",189.934238238538,0.0040193232215497,0.056378942786687,0.590881892861189,0.99970875222106
"CAALFM_C406300CA",58.0163769209553,-0.00853349446061466,0.0567312353829655,0.382270816191267,0.99970875222106
"CAALFM_C406310CA",83.9853591337112,0.00779026742334182,0.0560612723669007,0.521919969895202,0.99970875222106
"CAALFM_C406340WA",1376.65526363521,0.00518784845536606,0.0563215080576296,0.555229940068117,0.99970875222106
"CAALFM_C406350CA",916.319526852961,0.000377550439961058,0.0556998309720944,0.973133508355748,0.99970875222106
"CAALFM_C406360CA",10.7112268740034,-0.00127373402283445,0.0565748648951972,0.718604652929968,0.99970875222106
"CAALFM_C406370CA",567.964425045942,-0.00727039651077436,0.0554482424583559,0.603448258777032,0.99970875222106
"CAALFM_C406380WA",5.16320985607987,0.00189363491746911,0.0566928463893683,0.242107240981822,0.99970875222106
"CAALFM_C406400CA",3266.03799303942,0.000296500781963659,0.0559313812272655,0.969054388602987,0.99970875222106
"CAALFM_C406410WA",289.247679688339,-0.00247082685423733,0.0560588141816347,0.763550855261438,0.99970875222106
"CAALFM_C406420WA",859.182291549694,0.0083919719542744,0.0566479434473009,0.406302119363849,0.99970875222106
"CAALFM_C406430CA",581.357416594451,0.000263790173962561,0.0564018328610596,0.965991471624267,0.99970875222106
"CAALFM_C406440CA",429.969291314275,-0.000757637546525977,0.0545465647986743,0.957662815713595,0.99970875222106
"CAALFM_C406450WA",265.805822000227,0.000513226236147537,0.0558522226091801,0.958914826071358,0.99970875222106
"CAALFM_C406460CA",293.658452435709,0.00650475556097551,0.0555315236233377,0.625215872951239,0.99970875222106
"CAALFM_C406470WA",1534.30128240437,0.00533907962994006,0.0539416940517988,0.774187296272457,0.99970875222106
"CAALFM_C406480CA",1028.03452290416,9.44886881409845e-05,0.0562026246467816,0.995724783771446,0.99970875222106
"CAALFM_C406490CA",452.762651709673,-0.00820842452523637,0.055993558152594,0.517566252202614,0.99970875222106
"CAALFM_C406500WA",3875.52504908236,0.000548744254848488,0.0527935403901553,0.987946573141295,0.99970875222106
"CAALFM_C406520WA",4.31412441646429,0.00240502642976351,0.0566055891304946,0.54221041684782,0.99970875222106
"CAALFM_C406530CA",203.926913656419,0.00345643752368298,0.0556395376467111,0.76159064415957,0.99970875222106
"CAALFM_C406540WA",1112.42128802531,0.00241266972532637,0.0565795262593237,0.579854924561197,0.99970875222106
"CAALFM_C406550CA",440.318444593299,0.00918719168484123,0.0572379054336467,0.236162727826636,0.99970875222106
"CAALFM_C406560WA",65.551154447784,0.00879038671224615,0.0571880446095883,0.236410105323329,0.99970875222106
"CAALFM_C406570CA",84887.4452413094,0.000452766312623739,0.0565464450168524,0.914801010407869,0.99970875222106
"CAALFM_C406580WA",2255.86288998952,-0.00179289711612335,0.0544511744257109,0.885825604080324,0.99970875222106
"CAALFM_C406590WA",552.108394620082,-0.00193314852925921,0.0561074137929014,0.810487931981493,0.99970875222106
"CAALFM_C406600WA",3211.38710263227,0.000289356407941463,0.0555740014230186,0.966191741818033,0.99970875222106
"CAALFM_C406610CA",21035.7759447828,-0.000528503457142951,0.0565500499757636,0.875021719888991,0.99970875222106
"CAALFM_C406620CA",2.02535764861102,0.00109596178533153,0.0566156659275921,0.687844674271457,0.99970875222106
"CAALFM_C406650WA",1467.42085304256,0.00524188098320404,0.0561959763535171,0.582578565579068,0.99970875222106
"CAALFM_C406660WA",7.42093439312287,0.00327601084875138,0.0566378206247748,0.45374475273047,0.99970875222106
"CAALFM_C406670WA",505.975467911448,-0.00110370992146402,0.0564501911805168,0.822438582944868,0.99970875222106
"CAALFM_C406680CA",4124.18442147175,-0.0018521418192773,0.0563891894887395,0.744756915359028,0.99970875222106
"CAALFM_C406690CA",3035.57528402579,-0.000773068205268205,0.0560048479865623,0.924601597783865,0.99970875222106
"CAALFM_C406710WA",1281.1715983071,-0.015162215899477,0.0582953965556887,0.213767404505401,0.99970875222106
"CAALFM_C406720WA",16671.5392597283,-0.000290780543566192,0.0565686417343093,0.919125881157193,0.99970875222106
"CAALFM_C406730CA",1558.414019723,0.00289230882295719,0.0562939353363841,0.6954986782444,0.99970875222106
"CAALFM_C406740CA",1062.38067227066,0.0025449551382913,0.0562957302466337,0.723915080124453,0.99970875222106
"CAALFM_C406760WA",5102.70180056529,0.00137940470520772,0.0547998441474037,0.92745369942748,0.99970875222106
"CAALFM_C406770WA",1110.71558472493,0.00320587021499789,0.0564851977959235,0.593759400959654,0.99970875222106
"CAALFM_C406780CA",448.498549475462,0.00390337634262459,0.056644756509911,0.439279973225262,0.99970875222106
"CAALFM_C406790WA",1545.14933494685,-0.000476460175943703,0.0564421993588054,0.918970374240046,0.99970875222106
"CAALFM_C406800WA",3751.37076076928,-0.00213633777554034,0.0557706019082125,0.830556683999991,0.99970875222106
"CAALFM_C406810CA",2956.20671673957,-0.000421153021848813,0.0546562930636301,0.974601133991626,0.99970875222106
"CAALFM_C406820CA",353.031235273704,0.0280941750577432,0.0608210157076952,0.216159082426304,0.99970875222106
"CAALFM_C406830CA",6830.46747607174,-0.0018174498081435,0.0562660207393471,0.790907470921081,0.99970875222106
"CAALFM_C406840WA",422.625623658538,-0.00228505984651123,0.0559740312479878,0.79268846625176,0.99970875222106
"CAALFM_C406850CA",2974.99743725313,-0.000720054279618004,0.0565419331017246,0.843047139724514,0.99970875222106
"CAALFM_C406860CA",378.939509186127,0.00280639994664295,0.0563749963814483,0.671998038837146,0.99970875222106
"CAALFM_C406870WA",7841.5820629191,0.00212307945950916,0.0559647762056616,0.818401980054972,0.99970875222106
"CAALFM_C406880CA",1081.99702599785,-0.00306352572626207,0.0557695158228759,0.768745037938943,0.99970875222106
"CAALFM_C406890WA",268.454204577017,-0.00114692217107,0.0558584053524554,0.902799662371819,0.99970875222106
"CAALFM_C406900WA",6.26223877891792,-2.74351934627603e-05,0.0566209983101654,0.987017511879986,0.99970875222106
"CAALFM_C406910WA",4.67318408071828,0.00033960530632224,0.0565219249650799,0.934727015951023,0.99970875222106
"CAALFM_C406920CA",2.98382135258694,-0.000249344501991483,0.0566496333304048,0.853949042379766,0.99970875222106
"CAALFM_C406930CA",571.572244381713,-0.00224482356467918,0.0544468675094553,0.881932473443437,0.99970875222106
"CAALFM_C406940CA",674.459236355511,0.000653596048510302,0.0557051674328328,0.952021695886446,0.99970875222106
"CAALFM_C406950WA",280.84925868384,0.000220889998865218,0.0561395635963517,0.979656684806659,0.99970875222106
"CAALFM_C406960WA",366.040344271417,-0.000856241490685521,0.0562955493392239,0.891732371911583,0.99970875222106
"CAALFM_C406970CA",50.1075682816309,-0.000949514425578419,0.0566262632885878,0.689399823557303,0.99970875222106
"CAALFM_C406980WA",44.261014648158,-0.00148115685524836,0.0566290411690276,0.584618677990035,0.99970875222106
"CAALFM_C406990WA",413.728391317509,-0.000775201240518539,0.0550261158142201,0.951372799023874,0.99970875222106
"CAALFM_C407000WA",14.6783359291452,0.00183972736109762,0.0564144629242427,0.750161834592508,0.99970875222106
"CAALFM_C407010CA",249.810265083929,0.00148207373548103,0.0561504529778529,0.851188208049853,0.99970875222106
"CAALFM_C407020CA",96.4683495751328,2.35469251249838e-06,0.0565280384138428,0.996142839846443,0.99970875222106
"CAALFM_C407030WA",2140.04946916412,-0.00244974608965607,0.0563482165376052,0.708460982726895,0.99970875222106
"CAALFM_C407040WA",129.448222993659,-0.00701582868714411,0.0560368822035199,0.54487698961867,0.99970875222106
"CAALFM_C407050WA",879.681095797181,0.00176267536367937,0.0566002969351787,0.621131564592545,0.99970875222106
"CAALFM_C407060WA",4404.90449169695,-0.000531092399569195,0.0564846853963631,0.899702659107727,0.99970875222106
"CAALFM_C407070WA",587.005550347404,0.00234327320460535,0.0550181357996233,0.864004221931787,0.99970875222106
"CAALFM_C407080CA",1059.8143779685,0.00639066882679124,0.0549270297475696,0.675371885804108,0.99970875222106
"CAALFM_C407090CA",4675.55721650386,-0.0012846013125667,0.0564881521187534,0.767472296926718,0.99970875222106
"CAALFM_C407100CA",2013.26748350345,-0.000823145553383744,0.0561025811012704,0.913566668416427,0.99970875222106
"CAALFM_C407110CA",53118.3647551081,0.00170987060927108,0.0491745396317801,0.759106605331595,0.99970875222106
"CAALFM_C407120CA",1577.32702672461,0.00559767669504719,0.056379533498734,0.522531277475845,0.99970875222106
"CAALFM_C407130WA",2602.14994622868,-0.00182231267762583,0.0561050511942652,0.819328782772782,0.99970875222106
"CAALFM_C407140WA",1634.57136054,0.000718246275235649,0.0562769782877671,0.918257631970924,0.99970875222106
"CAALFM_C407150WA",394.608932490439,-0.000389500952985741,0.0565842414826742,0.891450954825442,0.99970875222106
"CAALFM_C407160WA",108.44043334579,-0.00393851153741628,0.0564993511030225,0.53701535008219,0.99970875222106
"CAALFM_C407170CA",41.3056168224108,-9.09775815963912e-06,0.0564195388068198,0.995493909795874,0.99970875222106
"CAALFM_C407180WA",79559.1806701446,-0.00227551137638884,0.0564581090823487,0.675222009447776,0.99970875222106
"CAALFM_C407190WA",2655.19979737317,0.00536167480321104,0.0541779396000337,0.750950675830063,0.99970875222106
"CAALFM_C407200CA",1033.8746656727,0.0115456588929867,0.0566886560147032,0.38617319226742,0.99970875222106
"CAALFM_C407210WA",461.22276146414,-8.59954121359891e-05,0.0560026674601708,0.989536342817721,0.99970875222106
"CAALFM_C407220CA",920.861951909992,0.0127142124785957,0.0570641275663879,0.339128465361596,0.99970875222106
"CAALFM_C407230CA",1685.59403783037,0.0768093015260765,0.0957293238279929,0.0429128921963868,0.99970875222106
"CAALFM_C407240WA",1436.69068781185,0.00751413374035115,0.054807276250551,0.664003254782018,0.99970875222106
"CAALFM_C407250CA",541.026934597395,-0.00394824150972088,0.0547302365898341,0.791000634944875,0.99970875222106
"CAALFM_C500010WA",413.230792680419,-0.0059613359497955,0.0564182600593964,0.498483150633914,0.99970875222106
"CAALFM_C500030WA",3621.83272414797,-0.000954799086193566,0.0564471525893627,0.845387408767113,0.99970875222106
"CAALFM_C500040CA",6234.47347119125,-0.00561576760291421,0.0523812689473884,0.781843490813505,0.99970875222106
"CAALFM_C500050WA",393.007278903578,-0.00572881361494379,0.0549438408379769,0.697269787980272,0.99970875222106
"CAALFM_C500060CA",1148.3324334257,-0.0102193390204537,0.0563819218243932,0.433301154041821,0.99970875222106
"CAALFM_C500070WA",3155.23596983183,0.000421992658797225,0.0548201352133487,0.958933661872563,0.99970875222106
"CAALFM_C500080CA",4510.78262939836,0.00267414371518527,0.0556393394939784,0.802720252213834,0.99970875222106
"CAALFM_C500090CA",2218.36320017943,-0.000290608905276353,0.0558629313923287,0.975428103865692,0.99970875222106
"CAALFM_C500100CA",1181.82959382359,0.0024662664320645,0.0566519295493021,0.460195550920394,0.99970875222106
"CAALFM_C500110CA",17645.7617834135,-0.00191008902339409,0.0563745578355112,0.750829296134195,0.99970875222106
"CAALFM_C500120WA",252.749590584027,-0.00637117834542059,0.0565017098051567,0.465341228317405,0.99970875222106
"CAALFM_C500130CA",2130.33225800533,-0.00188065329762378,0.0564540026959499,0.72219446812068,0.99970875222106
"CAALFM_C500140CA",321.26803143858,0.00304882990050078,0.0563254191523172,0.673542510544024,0.99970875222106
"CAALFM_C500150CA",7604.05441518643,-0.000795146345556854,0.056223858515566,0.904135199590037,0.99970875222106
"CAALFM_C500160WA",709.853404180449,-0.000917854495163499,0.056373762211572,0.870578253633198,0.99970875222106
"CAALFM_C500170WA",1139.28533313989,0.00932005176428395,0.0533576105264239,0.643640550748499,0.99970875222106
"CAALFM_C500180WA",2782.47119492839,0.0134961965070968,0.0559929322468098,0.432471227228658,0.99970875222106
"CAALFM_C500190CA",67211.978088863,-0.00995823572837462,0.0570275633039858,0.319381888869124,0.99970875222106
"CAALFM_C500200CA",6136.49576168263,-0.00414671509588607,0.0536763782333852,0.842289539984039,0.99970875222106
"CAALFM_C500210CA",3378.25988723992,-0.00101526583740242,0.0561220779741645,0.893450970430334,0.99970875222106
"CAALFM_C500220WA",1091.64160564376,0.00387833073065752,0.056109277509509,0.671968029175862,0.99970875222106
"CAALFM_C500230CA",90.7491445561985,0.0178363652382024,0.0599952398787509,0.0720724842925818,0.99970875222106
"CAALFM_C500240WA",504.732869734448,0.00531772043094518,0.0562754260653332,0.558724163425463,0.99970875222106
"CAALFM_C500250CA",197.24473715835,0.000879120283585437,0.0561277307350156,0.912308417124159,0.99970875222106
"CAALFM_C500260WA",6964.28626849858,-0.000376627309267147,0.0564958140342756,0.923871671895644,0.99970875222106
"CAALFM_C500270WA",11894.5867349595,0.0124845017523236,0.055030353833042,0.488544048737664,0.99970875222106
"CAALFM_C500280CA",1785.19181138297,-0.000370331707461328,0.0564515968565603,0.933786522517965,0.99970875222106
"CAALFM_C500290WA",720.324298320052,-0.000378092351252188,0.056219458095985,0.953635103678641,0.99970875222106
"CAALFM_C500300CA",2117.09492695532,0.00893293189529592,0.0552408625878331,0.570556583627884,0.99970875222106
"CAALFM_C500310CA",1626.70623414366,-0.000176749882333642,0.056587397834477,0.943072719668301,0.99970875222106
"CAALFM_C500320WA",1336.50344310727,-0.00180794157005437,0.0563542154684015,0.769076727137249,0.99970875222106
"CAALFM_C500330CA",1089.47374002907,0.00880353108197818,0.0566105499335865,0.410643350635327,0.99970875222106
"CAALFM_C500340WA",1268.97683822489,-0.00585051890746467,0.0544399277683326,0.828991146192823,0.99970875222106
"CAALFM_C500350CA",1189.7330547258,-0.000202533840554051,0.0563731917756198,0.96695279591448,0.99970875222106
"CAALFM_C500360CA",10.7224518658799,-0.00161980216642286,0.0565951515321881,0.635298257538817,0.99970875222106
"CAALFM_C500370WA",10457.2360805758,0.00142247812631263,0.0558076869433954,0.963046825510309,0.99970875222106
"CAALFM_C500380WA",400.324121399547,0.0014368404422363,0.0548462920207718,0.919143890970821,0.99970875222106
"CAALFM_C500390CA",303.132873501174,0.00196754501211229,0.0566587546535284,0.456291901134254,0.99970875222106
"CAALFM_C500400CA",1120.90370717724,0.00115314190227517,0.0544673347949479,0.949484260378977,0.99970875222106
"CAALFM_C500420CA",989.473861617122,-0.000680023869105619,0.0565006781611812,0.870880621270286,0.99970875222106
"CAALFM_C500430WA",3092.66285078747,-0.00281866406946258,0.0564379715406854,0.639419222664041,0.99970875222106
"CAALFM_C500440CA",1104.08415595433,0.00126637831609749,0.0561811177340499,0.869302053526464,0.99970875222106
"CAALFM_C500450CA",700.103799313903,0.00879672926325818,0.0558035489739025,0.527472718192846,0.99970875222106
"CAALFM_C500460CA",792.911606478751,-0.00124088615156722,0.0562175804179658,0.85971447624831,0.99970875222106
"CAALFM_C500470CA",14.1333874968586,-0.0102471370598452,0.0576559622603851,0.123064337559565,0.99970875222106
"CAALFM_C500480CA",3464.79846928856,0.0060191121280468,0.0531725984115054,0.754628274284912,0.99970875222106
"CAALFM_C500490CA",807.568312183939,0.00407008686469342,0.0560172344897965,0.677673109694367,0.99970875222106
"CAALFM_C500500WA",3827.71686978619,-0.00121413697805744,0.0564305818908703,0.814458092913952,0.99970875222106
"CAALFM_C500510WA",56.3591858466198,0.00497100832270736,0.0567179831058295,0.371685337154972,0.99970875222106
"CAALFM_C500530WA",3.24949651924428,0.00173936925973078,0.0566211619214783,0.575597407316097,0.99970875222106
"CAALFM_C500550CA",732.265043889452,-0.00168187993486074,0.0557748225405208,0.859169751322152,0.99970875222106
"CAALFM_C500560WA",1842.44942456418,0.000956546305829389,0.0562809380791807,0.890025513437134,0.99970875222106
"CAALFM_C500570WA",2090.55862594287,-0.0015634097481561,0.0554446790985582,0.901854471900655,0.99970875222106
"CAALFM_C500580WA",1066.44197722588,0.00227000093902272,0.056386729565489,0.721908354226299,0.99970875222106
"CAALFM_C500590WA",101368.839009388,0.00231668074416548,0.056478224589881,0.965255794330164,0.99970875222106
"CAALFM_C500600CA",4.62351862812572,-0.000162889588862441,0.0565055456177886,0.967982335898827,0.99970875222106
"CAALFM_C500610CA",392.064805348119,-0.00475206823908191,0.0550692264810392,0.840162118101353,0.99970875222106
"CAALFM_C500620WA",165.952060571777,-0.00262512064708065,0.0562899540279291,0.712403824784442,0.99970875222106
"CAALFM_C500630CA",1666.32511242677,0.00179440797130554,0.0555352694511592,0.875942317648419,0.99970875222106
"CAALFM_C500640CA",1591.41850254031,0.0234179118224572,0.0603504152896078,0.173013388181457,0.99970875222106
"CAALFM_C500650CA",3046.79085159035,-0.00312082710253779,0.0564168775093376,0.623725436926684,0.99970875222106
"CAALFM_C500660CA",4439.68520024349,-0.00711182461453124,0.0565108926098053,0.454706025251357,0.99970875222106
"CAALFM_C500670CA",349.581443107195,-0.00904173925193733,0.0571799934075207,0.249702052651758,0.99970875222106
"CAALFM_C500680WA",692.234276755029,-0.00111327472602173,0.0565288098058238,0.782893261646213,0.99970875222106
"CAALFM_C500690CA",185.216243924204,-0.00169166926308471,0.0543941997073168,0.912902517591571,0.99970875222106
"CAALFM_C500700CA",2905.86220138607,-0.00161452306494797,0.0565245808637276,0.709715401500282,0.99970875222106
"CAALFM_C500710WA",34.9368978945451,-0.000120069160511194,0.056408952841709,0.979570512532235,0.99970875222106
"CAALFM_C500730WA",2542.85448181545,0.00633066190713964,0.0567622899925876,0.363710628493296,0.99970875222106
"CAALFM_C500740WA",161.065472798213,-0.00677545486794891,0.0566927668848918,0.389105407299282,0.99970875222106
"CAALFM_C500750CA",2576.51210255942,0.000817494993458783,0.0565018564689603,0.859650566107496,0.99970875222106
"CAALFM_C500760WA",650.804532636168,0.00786138479910922,0.0529057745677963,0.700956998852733,0.99970875222106
"CAALFM_C500770CA",1500.77347699455,-0.00195861141051294,0.0560695518796578,0.813019643027667,0.99970875222106
"CAALFM_C500780CA",414.413016395188,-0.0125305349166104,0.0533027076210089,0.561203898307047,0.99970875222106
"CAALFM_C500790CA",4383.37131701492,-0.00286521373757623,0.0562010565150593,0.713239846107673,0.99970875222106
"CAALFM_C500800CA",2174.59768302217,0.0121366210951848,0.0563268236876818,0.428144224269356,0.99970875222106
"CAALFM_C500810CA",6.68926351895012,0.00241977718918066,0.0566567982953156,0.442923445167526,0.99970875222106
"CAALFM_C500820WA",2265.44804319631,-0.000740681539739858,0.056500217211994,0.860015000671794,0.99970875222106
"CAALFM_C500830CA",3192.65218313272,-0.00123001315550604,0.0558768781014213,0.841745956965187,0.99970875222106
"CAALFM_C500840WA",642.511516545621,-0.0259991724220178,0.0615221222073122,0.168946682000364,0.99970875222106
"CAALFM_C500850CA",309.45143258379,-0.00140559084338947,0.0563213224881111,0.823004256420282,0.99970875222106
"CAALFM_C500860WA",580.942959236299,0.00174027750565483,0.0555845911975327,0.875144073953723,0.99970875222106
"CAALFM_C500870CA",48.4861406951164,-0.00467406692200705,0.0565142600782392,0.502014174916555,0.99970875222106
"CAALFM_C500880CA",2758.03001074481,-0.0689265265895192,0.0927522691209252,0.0470899032505661,0.99970875222106
"CAALFM_C500890CA",420.487512914189,-0.0200598371554399,0.0572189803064276,0.318531918889928,0.99970875222106
"CAALFM_C500900CA",2136.33614569786,-0.00153731863406229,0.0564468760061809,0.766888830702014,0.99970875222106
"CAALFM_C500910CA",92.6257612463102,0.000879068045151365,0.0561120372399029,0.913766840930171,0.99970875222106
"CAALFM_C500920WA",309.738761003804,-0.00191480378190647,0.0563931346187905,0.745431576962917,0.99970875222106
"CAALFM_C500930CA",4306.76877804957,0.00208303165250797,0.0566163120935186,0.558255141970798,0.99970875222106
"CAALFM_C500940CA",1177.22752333494,0.00369787407920371,0.0533625743775159,0.866677649724405,0.99970875222106
"CAALFM_C500950CA",1415.61431743763,-0.000260744074839388,0.0559008967258608,0.967572424665079,0.99970875222106
"CAALFM_C500980WA",1469.87535856712,0.000949822482384724,0.0561764340618979,0.898609427378854,0.99970875222106
"CAALFM_C501000CA",1683.40718655474,-0.00995925478839322,0.0539054222839652,0.61513584017364,0.99970875222106
"CAALFM_C501010WA",709.537667970035,-0.00241521855270163,0.0564742342851207,0.655485836823098,0.99970875222106
"CAALFM_C501020CA",51.8610535823269,-0.00129804457479718,0.0564884502394286,0.780611125864385,0.99970875222106
"CAALFM_C501030WA",46.4436404137164,-0.00123927110287656,0.0565802810938203,0.715785698308518,0.99970875222106
"CAALFM_C501040WA",77.0130879385134,-0.00309933952793268,0.0561393117084412,0.714181532954667,0.99970875222106
"CAALFM_C501050CA",1173.05449620402,-0.00113984065771973,0.0564973540136015,0.797272979054529,0.99970875222106
"CAALFM_C501060CA",939.845585891802,0.000248147518855976,0.0565659219266422,0.949236906645275,0.99970875222106
"CAALFM_C501070CA",2333.22692371194,-0.00635418913425753,0.0565409592260513,0.452405498784216,0.99970875222106
"CAALFM_C501080CA",2678.38788085032,-0.00468001094415611,0.0549146648769229,0.760154098814226,0.99970875222106
"CAALFM_C501090CA",1442.30743117119,-0.00319567218547849,0.0563988983485299,0.629321991597218,0.99970875222106
"CAALFM_C501100CA",1163.93023959106,0.0103158980331742,0.0566052732049505,0.40354701084405,0.99970875222106
"CAALFM_C501110WA",1131.73208715099,-0.000819779777965146,0.0564721939113593,0.85497494523866,0.99970875222106
"CAALFM_C501130WA",1537.45496812125,-0.000606520483828803,0.0565151548706109,0.877157484799259,0.99970875222106
